1	-0.005000031250599258
2	-0.005000031250599258
3	-0.005000031250542049
4	-0.005000031250542049
5	-0.005000031250403936
6	-0.005000031250403936
7	-0.005000031250265822
8	-0.005000031250265822
9	-0.005000031250208614
10	-0.005000031250208614
